av_key,sample_id,stem,wav_path,actor_id,split,emotion_code,label_id,label_name,intensity_code,statement_code,repetition_code,pred_id,pred_name,prob_neutral,prob_calm,prob_happy,prob_sad,prob_angry,prob_fearful,prob_disgust,prob_surprise,embedding_path,embedding_dim
01-02-02-02-02-09,03-01-02-02-02-02-09,03-01-02-02-02-02-09,data/raw/ravdess/audio_speech/Audio_Speech_Actors_01-24/Actor_09/03-01-02-02-02-02-09.wav,9,train,02,1,calm,02,02,02,1,calm,0.155934,0.237098,0.123318,0.082679,0.120443,0.074976,0.104824,0.100726,/home/tonyhe/ravdess_avfusion/external/audio_ser_speechbrain/speechbrain-develop-main/outputs/embeddings_ECAPA/train/03-01-02-02-02-02-09.npy,96
01-02-02-02-02-10,03-01-02-02-02-02-10,03-01-02-02-02-02-10,data/raw/ravdess/audio_speech/Audio_Speech_Actors_01-24/Actor_10/03-01-02-02-02-02-10.wav,10,train,02,1,calm,02,02,02,1,calm,0.141026,0.256215,0.094655,0.091949,0.095107,0.107681,0.090241,0.123127,/home/tonyhe/ravdess_avfusion/external/audio_ser_speechbrain/speechbrain-develop-main/outputs/embeddings_ECAPA/train/03-01-02-02-02-02-10.npy,96
01-02-02-02-02-11,03-01-02-02-02-02-11,03-01-02-02-02-02-11,data/raw/ravdess/audio_speech/Audio_Speech_Actors_01-24/Actor_11/03-01-02-02-02-02-11.wav,11,train,02,1,calm,02,02,02,1,calm,0.123412,0.274172,0.127664,0.100015,0.096733,0.104517,0.093085,0.080404,/home/tonyhe/ravdess_avfusion/external/audio_ser_speechbrain/speechbrain-develop-main/outputs/embeddings_ECAPA/train/03-01-02-02-02-02-11.npy,96
01-02-02-02-02-12,03-01-02-02-02-02-12,03-01-02-02-02-02-12,data/raw/ravdess/audio_speech/Audio_Speech_Actors_01-24/Actor_12/03-01-02-02-02-02-12.wav,12,train,02,1,calm,02,02,02,1,calm,0.096939,0.258382,0.109689,0.096649,0.119816,0.086898,0.117464,0.114162,/home/tonyhe/ravdess_avfusion/external/audio_ser_speechbrain/speechbrain-develop-main/outputs/embeddings_ECAPA/train/03-01-02-02-02-02-12.npy,96
01-02-02-02-02-13,03-01-02-02-02-02-13,03-01-02-02-02-02-13,data/raw/ravdess/audio_speech/Audio_Speech_Actors_01-24/Actor_13/03-01-02-02-02-02-13.wav,13,train,02,1,calm,02,02,02,1,calm,0.146781,0.251276,0.128432,0.083035,0.106286,0.083212,0.09409,0.106889,/home/tonyhe/ravdess_avfusion/external/audio_ser_speechbrain/speechbrain-develop-main/outputs/embeddings_ECAPA/train/03-01-02-02-02-02-13.npy,96
01-02-02-02-02-14,03-01-02-02-02-02-14,03-01-02-02-02-02-14,data/raw/ravdess/audio_speech/Audio_Speech_Actors_01-24/Actor_14/03-01-02-02-02-02-14.wav,14,train,02,1,calm,02,02,02,1,calm,0.099606,0.250371,0.114975,0.090819,0.095194,0.111776,0.125379,0.111881,/home/tonyhe/ravdess_avfusion/external/audio_ser_speechbrain/speechbrain-develop-main/outputs/embeddings_ECAPA/train/03-01-02-02-02-02-14.npy,96
01-02-02-02-02-15,03-01-02-02-02-02-15,03-01-02-02-02-02-15,data/raw/ravdess/audio_speech/Audio_Speech_Actors_01-24/Actor_15/03-01-02-02-02-02-15.wav,15,train,02,1,calm,02,02,02,1,calm,0.14212,0.252048,0.085501,0.095099,0.109917,0.092818,0.130123,0.092375,/home/tonyhe/ravdess_avfusion/external/audio_ser_speechbrain/speechbrain-develop-main/outputs/embeddings_ECAPA/train/03-01-02-02-02-02-15.npy,96
01-02-02-02-02-16,03-01-02-02-02-02-16,03-01-02-02-02-02-16,data/raw/ravdess/audio_speech/Audio_Speech_Actors_01-24/Actor_16/03-01-02-02-02-02-16.wav,16,train,02,1,calm,02,02,02,1,calm,0.129083,0.269167,0.125945,0.087325,0.096668,0.099327,0.096591,0.095894,/home/tonyhe/ravdess_avfusion/external/audio_ser_speechbrain/speechbrain-develop-main/outputs/embeddings_ECAPA/train/03-01-02-02-02-02-16.npy,96
01-03-01-01-01-01,03-01-03-01-01-01-01,03-01-03-01-01-01-01,data/raw/ravdess/audio_speech/Audio_Speech_Actors_01-24/Actor_01/03-01-03-01-01-01-01.wav,1,train,03,2,happy,01,01,01,2,happy,0.11512,0.111367,0.23343,0.082536,0.084515,0.104264,0.110989,0.157779,/home/tonyhe/ravdess_avfusion/external/audio_ser_speechbrain/speechbrain-develop-main/outputs/embeddings_ECAPA/train/03-01-03-01-01-01-01.npy,96
01-03-01-01-01-02,03-01-03-01-01-01-02,03-01-03-01-01-01-02,data/raw/ravdess/audio_speech/Audio_Speech_Actors_01-24/Actor_02/03-01-03-01-01-01-02.wav,2,train,03,2,happy,01,01,01,2,happy,0.136798,0.109784,0.238449,0.086478,0.102279,0.105191,0.092862,0.128159,/home/tonyhe/ravdess_avfusion/external/audio_ser_speechbrain/speechbrain-develop-main/outputs/embeddings_ECAPA/train/03-01-03-01-01-01-02.npy,96
01-03-01-01-01-03,03-01-03-01-01-01-03,03-01-03-01-01-01-03,data/raw/ravdess/audio_speech/Audio_Speech_Actors_01-24/Actor_03/03-01-03-01-01-01-03.wav,3,train,03,2,happy,01,01,01,2,happy,0.118973,0.103422,0.265402,0.117612,0.098426,0.099455,0.088051,0.108658,/home/tonyhe/ravdess_avfusion/external/audio_ser_speechbrain/speechbrain-develop-main/outputs/embeddings_ECAPA/train/03-01-03-01-01-01-03.npy,96
01-03-01-01-01-04,03-01-03-01-01-01-04,03-01-03-01-01-01-04,data/raw/ravdess/audio_speech/Audio_Speech_Actors_01-24/Actor_04/03-01-03-01-01-01-04.wav,4,train,03,2,happy,01,01,01,2,happy,0.12406,0.111585,0.220506,0.108544,0.084802,0.070149,0.125252,0.155104,/home/tonyhe/ravdess_avfusion/external/audio_ser_speechbrain/speechbrain-develop-main/outputs/embeddings_ECAPA/train/03-01-03-01-01-01-04.npy,96
01-03-01-01-01-05,03-01-03-01-01-01-05,03-01-03-01-01-01-05,data/raw/ravdess/audio_speech/Audio_Speech_Actors_01-24/Actor_05/03-01-03-01-01-01-05.wav,5,train,03,2,happy,01,01,01,2,happy,0.117347,0.135521,0.253402,0.106293,0.104327,0.081829,0.092694,0.108586,/home/tonyhe/ravdess_avfusion/external/audio_ser_speechbrain/speechbrain-develop-main/outputs/embeddings_ECAPA/train/03-01-03-01-01-01-05.npy,96
01-03-01-01-01-06,03-01-03-01-01-01-06,03-01-03-01-01-01-06,data/raw/ravdess/audio_speech/Audio_Speech_Actors_01-24/Actor_06/03-01-03-01-01-01-06.wav,6,train,03,2,happy,01,01,01,2,happy,0.13195,0.112438,0.249189,0.117794,0.086241,0.117237,0.09756,0.087592,/home/tonyhe/ravdess_avfusion/external/audio_ser_speechbrain/speechbrain-develop-main/outputs/embeddings_ECAPA/train/03-01-03-01-01-01-06.npy,96
01-03-01-01-01-07,03-01-03-01-01-01-07,03-01-03-01-01-01-07,data/raw/ravdess/audio_speech/Audio_Speech_Actors_01-24/Actor_07/03-01-03-01-01-01-07.wav,7,train,03,2,happy,01,01,01,2,happy,0.17486,0.126661,0.221178,0.115404,0.097955,0.088415,0.096816,0.07871,/home/tonyhe/ravdess_avfusion/external/audio_ser_speechbrain/speechbrain-develop-main/outputs/embeddings_ECAPA/train/03-01-03-01-01-01-07.npy,96
01-03-01-01-01-08,03-01-03-01-01-01-08,03-01-03-01-01-01-08,data/raw/ravdess/audio_speech/Audio_Speech_Actors_01-24/Actor_08/03-01-03-01-01-01-08.wav,8,train,03,2,happy,01,01,01,2,happy,0.140909,0.114415,0.210499,0.086831,0.08117,0.079371,0.139038,0.147767,/home/tonyhe/ravdess_avfusion/external/audio_ser_speechbrain/speechbrain-develop-main/outputs/embeddings_ECAPA/train/03-01-03-01-01-01-08.npy,96
01-03-01-01-01-09,03-01-03-01-01-01-09,03-01-03-01-01-01-09,data/raw/ravdess/audio_speech/Audio_Speech_Actors_01-24/Actor_09/03-01-03-01-01-01-09.wav,9,train,03,2,happy,01,01,01,2,happy,0.148933,0.151767,0.2245,0.110326,0.090589,0.074822,0.112415,0.086647,/home/tonyhe/ravdess_avfusion/external/audio_ser_speechbrain/speechbrain-develop-main/outputs/embeddings_ECAPA/train/03-01-03-01-01-01-09.npy,96
01-03-01-01-01-10,03-01-03-01-01-01-10,03-01-03-01-01-01-10,data/raw/ravdess/audio_speech/Audio_Speech_Actors_01-24/Actor_10/03-01-03-01-01-01-10.wav,10,train,03,2,happy,01,01,01,2,happy,0.09301,0.107798,0.249782,0.114194,0.099981,0.081875,0.113019,0.140342,/home/tonyhe/ravdess_avfusion/external/audio_ser_speechbrain/speechbrain-develop-main/outputs/embeddings_ECAPA/train/03-01-03-01-01-01-10.npy,96
01-03-01-01-01-11,03-01-03-01-01-01-11,03-01-03-01-01-01-11,data/raw/ravdess/audio_speech/Audio_Speech_Actors_01-24/Actor_11/03-01-03-01-01-01-11.wav,11,train,03,2,happy,01,01,01,2,happy,0.130462,0.115175,0.236289,0.101356,0.068328,0.112588,0.099641,0.136162,/home/tonyhe/ravdess_avfusion/external/audio_ser_speechbrain/speechbrain-develop-main/outputs/embeddings_ECAPA/train/03-01-03-01-01-01-11.npy,96
01-03-01-01-01-12,03-01-03-01-01-01-12,03-01-03-01-01-01-12,data/raw/ravdess/audio_speech/Audio_Speech_Actors_01-24/Actor_12/03-01-03-01-01-01-12.wav,12,train,03,2,happy,01,01,01,2,happy,0.127948,0.107817,0.25258,0.140091,0.079173,0.098218,0.09762,0.096554,/home/tonyhe/ravdess_avfusion/external/audio_ser_speechbrain/speechbrain-develop-main/outputs/embeddings_ECAPA/train/03-01-03-01-01-01-12.npy,96
01-03-01-01-01-13,03-01-03-01-01-01-13,03-01-03-01-01-01-13,data/raw/ravdess/audio_speech/Audio_Speech_Actors_01-24/Actor_13/03-01-03-01-01-01-13.wav,13,train,03,2,happy,01,01,01,2,happy,0.128884,0.12254,0.228334,0.102912,0.090518,0.083672,0.095026,0.148114,/home/tonyhe/ravdess_avfusion/external/audio_ser_speechbrain/speechbrain-develop-main/outputs/embeddings_ECAPA/train/03-01-03-01-01-01-13.npy,96
01-03-01-01-01-14,03-01-03-01-01-01-14,03-01-03-01-01-01-14,data/raw/ravdess/audio_speech/Audio_Speech_Actors_01-24/Actor_14/03-01-03-01-01-01-14.wav,14,train,03,2,happy,01,01,01,2,happy,0.086562,0.107456,0.256211,0.131791,0.080459,0.125424,0.100744,0.111353,/home/tonyhe/ravdess_avfusion/external/audio_ser_speechbrain/speechbrain-develop-main/outputs/embeddings_ECAPA/train/03-01-03-01-01-01-14.npy,96
01-03-01-01-01-15,03-01-03-01-01-01-15,03-01-03-01-01-01-15,data/raw/ravdess/audio_speech/Audio_Speech_Actors_01-24/Actor_15/03-01-03-01-01-01-15.wav,15,train,03,2,happy,01,01,01,2,happy,0.13804,0.114446,0.230735,0.099826,0.08565,0.085252,0.099407,0.146644,/home/tonyhe/ravdess_avfusion/external/audio_ser_speechbrain/speechbrain-develop-main/outputs/embeddings_ECAPA/train/03-01-03-01-01-01-15.npy,96
01-03-01-01-01-16,03-01-03-01-01-01-16,03-01-03-01-01-01-16,data/raw/ravdess/audio_speech/Audio_Speech_Actors_01-24/Actor_16/03-01-03-01-01-01-16.wav,16,train,03,2,happy,01,01,01,2,happy,0.115578,0.123548,0.238696,0.081492,0.103658,0.099464,0.094743,0.142822,/home/tonyhe/ravdess_avfusion/external/audio_ser_speechbrain/speechbrain-develop-main/outputs/embeddings_ECAPA/train/03-01-03-01-01-01-16.npy,96
01-03-01-01-02-01,03-01-03-01-01-02-01,03-01-03-01-01-02-01,data/raw/ravdess/audio_speech/Audio_Speech_Actors_01-24/Actor_01/03-01-03-01-01-02-01.wav,1,train,03,2,happy,01,01,02,2,happy,0.124224,0.106244,0.250233,0.112501,0.080356,0.098517,0.095589,0.132336,/home/tonyhe/ravdess_avfusion/external/audio_ser_speechbrain/speechbrain-develop-main/outputs/embeddings_ECAPA/train/03-01-03-01-01-02-01.npy,96
01-03-01-01-02-02,03-01-03-01-01-02-02,03-01-03-01-01-02-02,data/raw/ravdess/audio_speech/Audio_Speech_Actors_01-24/Actor_02/03-01-03-01-01-02-02.wav,2,train,03,2,happy,01,01,02,2,happy,0.128516,0.086859,0.245716,0.113027,0.096072,0.086132,0.122097,0.121582,/home/tonyhe/ravdess_avfusion/external/audio_ser_speechbrain/speechbrain-develop-main/outputs/embeddings_ECAPA/train/03-01-03-01-01-02-02.npy,96
01-03-01-01-02-03,03-01-03-01-01-02-03,03-01-03-01-01-02-03,data/raw/ravdess/audio_speech/Audio_Speech_Actors_01-24/Actor_03/03-01-03-01-01-02-03.wav,3,train,03,2,happy,01,01,02,2,happy,0.125105,0.098895,0.266738,0.100623,0.09826,0.100025,0.101419,0.108935,/home/tonyhe/ravdess_avfusion/external/audio_ser_speechbrain/speechbrain-develop-main/outputs/embeddings_ECAPA/train/03-01-03-01-01-02-03.npy,96
01-03-01-01-02-04,03-01-03-01-01-02-04,03-01-03-01-01-02-04,data/raw/ravdess/audio_speech/Audio_Speech_Actors_01-24/Actor_04/03-01-03-01-01-02-04.wav,4,train,03,2,happy,01,01,02,2,happy,0.104365,0.103415,0.236317,0.132594,0.082316,0.079159,0.111001,0.150832,/home/tonyhe/ravdess_avfusion/external/audio_ser_speechbrain/speechbrain-develop-main/outputs/embeddings_ECAPA/train/03-01-03-01-01-02-04.npy,96
01-03-01-01-02-05,03-01-03-01-01-02-05,03-01-03-01-01-02-05,data/raw/ravdess/audio_speech/Audio_Speech_Actors_01-24/Actor_05/03-01-03-01-01-02-05.wav,5,train,03,2,happy,01,01,02,2,happy,0.133867,0.128809,0.249348,0.10668,0.106261,0.088808,0.081905,0.104322,/home/tonyhe/ravdess_avfusion/external/audio_ser_speechbrain/speechbrain-develop-main/outputs/embeddings_ECAPA/train/03-01-03-01-01-02-05.npy,96
01-03-01-01-02-06,03-01-03-01-01-02-06,03-01-03-01-01-02-06,data/raw/ravdess/audio_speech/Audio_Speech_Actors_01-24/Actor_06/03-01-03-01-01-02-06.wav,6,train,03,2,happy,01,01,02,2,happy,0.130771,0.114445,0.248901,0.127862,0.098381,0.102045,0.093169,0.084425,/home/tonyhe/ravdess_avfusion/external/audio_ser_speechbrain/speechbrain-develop-main/outputs/embeddings_ECAPA/train/03-01-03-01-01-02-06.npy,96
01-03-01-01-02-07,03-01-03-01-01-02-07,03-01-03-01-01-02-07,data/raw/ravdess/audio_speech/Audio_Speech_Actors_01-24/Actor_07/03-01-03-01-01-02-07.wav,7,train,03,2,happy,01,01,02,2,happy,0.106877,0.124162,0.246289,0.082192,0.08236,0.108051,0.110079,0.13999,/home/tonyhe/ravdess_avfusion/external/audio_ser_speechbrain/speechbrain-develop-main/outputs/embeddings_ECAPA/train/03-01-03-01-01-02-07.npy,96
01-03-01-01-02-08,03-01-03-01-01-02-08,03-01-03-01-01-02-08,data/raw/ravdess/audio_speech/Audio_Speech_Actors_01-24/Actor_08/03-01-03-01-01-02-08.wav,8,train,03,2,happy,01,01,02,2,happy,0.115248,0.139774,0.252838,0.106295,0.085818,0.083834,0.112629,0.103564,/home/tonyhe/ravdess_avfusion/external/audio_ser_speechbrain/speechbrain-develop-main/outputs/embeddings_ECAPA/train/03-01-03-01-01-02-08.npy,96
01-03-01-01-02-09,03-01-03-01-01-02-09,03-01-03-01-01-02-09,data/raw/ravdess/audio_speech/Audio_Speech_Actors_01-24/Actor_09/03-01-03-01-01-02-09.wav,9,train,03,2,happy,01,01,02,2,happy,0.095157,0.115922,0.258954,0.085917,0.080636,0.115498,0.11049,0.137426,/home/tonyhe/ravdess_avfusion/external/audio_ser_speechbrain/speechbrain-develop-main/outputs/embeddings_ECAPA/train/03-01-03-01-01-02-09.npy,96
01-03-01-01-02-10,03-01-03-01-01-02-10,03-01-03-01-01-02-10,data/raw/ravdess/audio_speech/Audio_Speech_Actors_01-24/Actor_10/03-01-03-01-01-02-10.wav,10,train,03,2,happy,01,01,02,2,happy,0.092629,0.082182,0.244989,0.114924,0.076588,0.104326,0.141304,0.143059,/home/tonyhe/ravdess_avfusion/external/audio_ser_speechbrain/speechbrain-develop-main/outputs/embeddings_ECAPA/train/03-01-03-01-01-02-10.npy,96
01-03-01-01-02-11,03-01-03-01-01-02-11,03-01-03-01-01-02-11,data/raw/ravdess/audio_speech/Audio_Speech_Actors_01-24/Actor_11/03-01-03-01-01-02-11.wav,11,train,03,2,happy,01,01,02,2,happy,0.135283,0.118239,0.246115,0.091265,0.084211,0.099987,0.096154,0.128745,/home/tonyhe/ravdess_avfusion/external/audio_ser_speechbrain/speechbrain-develop-main/outputs/embeddings_ECAPA/train/03-01-03-01-01-02-11.npy,96
01-03-01-01-02-12,03-01-03-01-01-02-12,03-01-03-01-01-02-12,data/raw/ravdess/audio_speech/Audio_Speech_Actors_01-24/Actor_12/03-01-03-01-01-02-12.wav,12,train,03,2,happy,01,01,02,2,happy,0.114019,0.118612,0.260618,0.131145,0.084418,0.110557,0.089049,0.091582,/home/tonyhe/ravdess_avfusion/external/audio_ser_speechbrain/speechbrain-develop-main/outputs/embeddings_ECAPA/train/03-01-03-01-01-02-12.npy,96
01-03-01-01-02-13,03-01-03-01-01-02-13,03-01-03-01-01-02-13,data/raw/ravdess/audio_speech/Audio_Speech_Actors_01-24/Actor_13/03-01-03-01-01-02-13.wav,13,train,03,2,happy,01,01,02,2,happy,0.118193,0.128243,0.235253,0.106755,0.087094,0.088663,0.089905,0.145894,/home/tonyhe/ravdess_avfusion/external/audio_ser_speechbrain/speechbrain-develop-main/outputs/embeddings_ECAPA/train/03-01-03-01-01-02-13.npy,96
01-03-01-01-02-14,03-01-03-01-01-02-14,03-01-03-01-01-02-14,data/raw/ravdess/audio_speech/Audio_Speech_Actors_01-24/Actor_14/03-01-03-01-01-02-14.wav,14,train,03,2,happy,01,01,02,2,happy,0.07836,0.116954,0.218427,0.111785,0.102725,0.088302,0.111783,0.171665,/home/tonyhe/ravdess_avfusion/external/audio_ser_speechbrain/speechbrain-develop-main/outputs/embeddings_ECAPA/train/03-01-03-01-01-02-14.npy,96
01-03-01-01-02-15,03-01-03-01-01-02-15,03-01-03-01-01-02-15,data/raw/ravdess/audio_speech/Audio_Speech_Actors_01-24/Actor_15/03-01-03-01-01-02-15.wav,15,train,03,2,happy,01,01,02,2,happy,0.148639,0.126203,0.233112,0.132214,0.081898,0.084865,0.090931,0.102138,/home/tonyhe/ravdess_avfusion/external/audio_ser_speechbrain/speechbrain-develop-main/outputs/embeddings_ECAPA/train/03-01-03-01-01-02-15.npy,96
01-03-01-01-02-16,03-01-03-01-01-02-16,03-01-03-01-01-02-16,data/raw/ravdess/audio_speech/Audio_Speech_Actors_01-24/Actor_16/03-01-03-01-01-02-16.wav,16,train,03,2,happy,01,01,02,2,happy,0.108578,0.127965,0.243283,0.09619,0.086728,0.095117,0.10275,0.13939,/home/tonyhe/ravdess_avfusion/external/audio_ser_speechbrain/speechbrain-develop-main/outputs/embeddings_ECAPA/train/03-01-03-01-01-02-16.npy,96
01-03-01-02-01-01,03-01-03-01-02-01-01,03-01-03-01-02-01-01,data/raw/ravdess/audio_speech/Audio_Speech_Actors_01-24/Actor_01/03-01-03-01-02-01-01.wav,1,train,03,2,happy,01,02,01,2,happy,0.114007,0.105989,0.251856,0.104301,0.075486,0.089202,0.135571,0.123589,/home/tonyhe/ravdess_avfusion/external/audio_ser_speechbrain/speechbrain-develop-main/outputs/embeddings_ECAPA/train/03-01-03-01-02-01-01.npy,96
01-03-01-02-01-02,03-01-03-01-02-01-02,03-01-03-01-02-01-02,data/raw/ravdess/audio_speech/Audio_Speech_Actors_01-24/Actor_02/03-01-03-01-02-01-02.wav,2,train,03,2,happy,01,02,01,2,happy,0.13711,0.09647,0.238729,0.132517,0.082696,0.07634,0.128821,0.107316,/home/tonyhe/ravdess_avfusion/external/audio_ser_speechbrain/speechbrain-develop-main/outputs/embeddings_ECAPA/train/03-01-03-01-02-01-02.npy,96
01-03-01-02-01-03,03-01-03-01-02-01-03,03-01-03-01-02-01-03,data/raw/ravdess/audio_speech/Audio_Speech_Actors_01-24/Actor_03/03-01-03-01-02-01-03.wav,3,train,03,2,happy,01,02,01,2,happy,0.10845,0.133137,0.252597,0.100409,0.076835,0.087696,0.114411,0.126464,/home/tonyhe/ravdess_avfusion/external/audio_ser_speechbrain/speechbrain-develop-main/outputs/embeddings_ECAPA/train/03-01-03-01-02-01-03.npy,96
01-03-01-02-01-04,03-01-03-01-02-01-04,03-01-03-01-02-01-04,data/raw/ravdess/audio_speech/Audio_Speech_Actors_01-24/Actor_04/03-01-03-01-02-01-04.wav,4,train,03,2,happy,01,02,01,2,happy,0.11378,0.11806,0.253621,0.106416,0.08623,0.086638,0.102992,0.132264,/home/tonyhe/ravdess_avfusion/external/audio_ser_speechbrain/speechbrain-develop-main/outputs/embeddings_ECAPA/train/03-01-03-01-02-01-04.npy,96
01-03-01-02-01-05,03-01-03-01-02-01-05,03-01-03-01-02-01-05,data/raw/ravdess/audio_speech/Audio_Speech_Actors_01-24/Actor_05/03-01-03-01-02-01-05.wav,5,train,03,2,happy,01,02,01,2,happy,0.121644,0.134879,0.253927,0.103216,0.092006,0.111509,0.091264,0.091555,/home/tonyhe/ravdess_avfusion/external/audio_ser_speechbrain/speechbrain-develop-main/outputs/embeddings_ECAPA/train/03-01-03-01-02-01-05.npy,96
01-03-01-02-01-06,03-01-03-01-02-01-06,03-01-03-01-02-01-06,data/raw/ravdess/audio_speech/Audio_Speech_Actors_01-24/Actor_06/03-01-03-01-02-01-06.wav,6,train,03,2,happy,01,02,01,2,happy,0.119313,0.076872,0.233275,0.143588,0.077794,0.139054,0.103128,0.106976,/home/tonyhe/ravdess_avfusion/external/audio_ser_speechbrain/speechbrain-develop-main/outputs/embeddings_ECAPA/train/03-01-03-01-02-01-06.npy,96
01-03-01-02-01-07,03-01-03-01-02-01-07,03-01-03-01-02-01-07,data/raw/ravdess/audio_speech/Audio_Speech_Actors_01-24/Actor_07/03-01-03-01-02-01-07.wav,7,train,03,2,happy,01,02,01,2,happy,0.153155,0.102744,0.242023,0.091968,0.088479,0.108358,0.104717,0.108557,/home/tonyhe/ravdess_avfusion/external/audio_ser_speechbrain/speechbrain-develop-main/outputs/embeddings_ECAPA/train/03-01-03-01-02-01-07.npy,96
01-03-01-02-01-08,03-01-03-01-02-01-08,03-01-03-01-02-01-08,data/raw/ravdess/audio_speech/Audio_Speech_Actors_01-24/Actor_08/03-01-03-01-02-01-08.wav,8,train,03,2,happy,01,02,01,2,happy,0.119001,0.123972,0.260892,0.113478,0.077453,0.091851,0.10799,0.105363,/home/tonyhe/ravdess_avfusion/external/audio_ser_speechbrain/speechbrain-develop-main/outputs/embeddings_ECAPA/train/03-01-03-01-02-01-08.npy,96
01-03-01-02-01-09,03-01-03-01-02-01-09,03-01-03-01-02-01-09,data/raw/ravdess/audio_speech/Audio_Speech_Actors_01-24/Actor_09/03-01-03-01-02-01-09.wav,9,train,03,2,happy,01,02,01,2,happy,0.113144,0.13244,0.23252,0.081056,0.102233,0.085673,0.108744,0.144189,/home/tonyhe/ravdess_avfusion/external/audio_ser_speechbrain/speechbrain-develop-main/outputs/embeddings_ECAPA/train/03-01-03-01-02-01-09.npy,96
01-03-01-02-01-10,03-01-03-01-02-01-10,03-01-03-01-02-01-10,data/raw/ravdess/audio_speech/Audio_Speech_Actors_01-24/Actor_10/03-01-03-01-02-01-10.wav,10,train,03,2,happy,01,02,01,2,happy,0.09811,0.086372,0.210047,0.11724,0.059098,0.138208,0.137595,0.153329,/home/tonyhe/ravdess_avfusion/external/audio_ser_speechbrain/speechbrain-develop-main/outputs/embeddings_ECAPA/train/03-01-03-01-02-01-10.npy,96
01-03-01-02-01-11,03-01-03-01-02-01-11,03-01-03-01-02-01-11,data/raw/ravdess/audio_speech/Audio_Speech_Actors_01-24/Actor_11/03-01-03-01-02-01-11.wav,11,train,03,2,happy,01,02,01,2,happy,0.135784,0.112535,0.251414,0.089213,0.086679,0.102689,0.104222,0.117463,/home/tonyhe/ravdess_avfusion/external/audio_ser_speechbrain/speechbrain-develop-main/outputs/embeddings_ECAPA/train/03-01-03-01-02-01-11.npy,96
01-03-01-02-01-12,03-01-03-01-02-01-12,03-01-03-01-02-01-12,data/raw/ravdess/audio_speech/Audio_Speech_Actors_01-24/Actor_12/03-01-03-01-02-01-12.wav,12,train,03,2,happy,01,02,01,2,happy,0.125273,0.094906,0.248088,0.092959,0.089168,0.119718,0.099539,0.130349,/home/tonyhe/ravdess_avfusion/external/audio_ser_speechbrain/speechbrain-develop-main/outputs/embeddings_ECAPA/train/03-01-03-01-02-01-12.npy,96
01-03-01-02-01-13,03-01-03-01-02-01-13,03-01-03-01-02-01-13,data/raw/ravdess/audio_speech/Audio_Speech_Actors_01-24/Actor_13/03-01-03-01-02-01-13.wav,13,train,03,2,happy,01,02,01,2,happy,0.11294,0.122423,0.238655,0.085638,0.102481,0.097428,0.101277,0.139157,/home/tonyhe/ravdess_avfusion/external/audio_ser_speechbrain/speechbrain-develop-main/outputs/embeddings_ECAPA/train/03-01-03-01-02-01-13.npy,96
01-03-01-02-01-14,03-01-03-01-02-01-14,03-01-03-01-02-01-14,data/raw/ravdess/audio_speech/Audio_Speech_Actors_01-24/Actor_14/03-01-03-01-02-01-14.wav,14,train,03,2,happy,01,02,01,2,happy,0.076667,0.097931,0.244583,0.116155,0.074764,0.145934,0.111054,0.132912,/home/tonyhe/ravdess_avfusion/external/audio_ser_speechbrain/speechbrain-develop-main/outputs/embeddings_ECAPA/train/03-01-03-01-02-01-14.npy,96
